track_id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence
55AEtoeFgM4EtZL8MIDxEq,0.817,0.119,0.297,0.947,0.0746,-13.885,0.035,0.0478
14XZcQDw5LHK7XfVQiBnni,0.612,0.693,0.456,0.0,0.105,-6.837,0.546,0.499
7iL6o9tox1zgHpKUfh9vuC,0.255,0.899,0.713,0.0,0.0708,-2.752,0.366,0.777
3b7cDVaxhyIGr0gCyo5WV7,0.626,0.398,0.698,0.0,0.928,-7.802,0.0356,0.572
1sdW2whJr8CLa6bMA67LPQ,0.44,0.47,0.454,0.424,0.244,-14.921,0.0289,0.738
55DS5fwekIMFzxjKqj9mte,0.155,0.648,0.62,0.00702,0.107,-5.271,0.033,0.108
7iKtuHDEJOYCLvjjMWYomM,0.935,0.666,0.206,0.00541,0.0937,-12.541,0.0379,0.408
5poS8LyxohSACjuIZ61EyS,0.0217,0.581,0.533,0.00539,0.259,-8.433,0.0274,0.466
2eYzWSf6cfhnoy5nsCAQSE,0.0198,0.397,0.539,0.906,0.0585,-8.404,0.0661,0.534
1sgITqy2rTXjZPwUUN9oBs,0.255,0.399,0.975,1.12e-06,0.973,-7.359,0.486,0.206
5q0NlM6Pm8Pp3orq7zGiRn,0.589,0.565,0.82,0.0,0.621,-5.031,0.243,0.604
5psl7bZImUdYdKfajE2r2v,0.901,0.617,0.561,0.00111,0.264,-12.026,0.235,0.618
1sdSyDI50VEY4apSDZJhu9,0.614,0.596,0.384,0.0,0.0747,-7.546,0.48,0.529
6klFWv2xDGeTDoiKTtx4hg,0.747,0.599,0.427,0.105,0.0984,-9.037,0.0242,0.111
6kuirWr63J83WizobD7Bx9,0.371,0.868,0.699,0.0,0.122,-4.305,0.121,0.566
1sfZzh6aSMSCbhFeL6q6qX,0.695,0.537,0.86,0.0,0.111,-3.942,0.325,0.579
6kmcqAVdWNZxO9QvFXi6JT,0.746,0.439,0.193,0.956,0.106,-18.217,0.0324,0.238
5pswk7VqUvofBZ5hgURP2j,0.577,0.555,0.538,0.0,0.0927,-5.955,0.0338,0.355
2eYqYMFIyOq9yJSZzAy6B7,0.00562,0.441,0.535,0.00364,0.0854,-7.334,0.0299,0.172
4M6m7mT9zWsm7uXrnhNOXT,0.437,0.607,0.516,0.0,0.0753,-5.893,0.0768,0.532
4MG3amORyWJXGppjVJg0wM,0.969,0.403,0.0765,0.909,0.0844,-24.043,0.0398,0.188
2e2p1MimPkdozjxvyir289,0.748,0.393,0.754,8.39e-06,0.439,-7.866,0.0493,0.715
14gsmTlZf3r1l5IYUzetWT,0.114,0.481,0.703,0.000363,0.325,-4.746,0.0241,0.606
55GFbaI6W1laRMFdLdRw8Z,0.851,0.669,0.247,0.0,0.208,-9.272,0.0686,0.737
4MDpkzAyG2X0dmtOU0ZESX,0.0744,0.493,0.946,4.89e-05,0.351,-4.304,0.124,0.134
1sfbvmji2a97xPWY8DaGYV,0.814,0.343,0.217,0.000268,0.0708,-13.073,0.0321,0.106
4MHpsklcnAPlUgakKmgDu5,0.773,0.728,0.45,0.0,0.111,-8.623,0.0535,0.109
2eYtp7oSUhIXIVEXTCK9r4,0.619,0.623,0.486,0.0,0.15,-11.574,0.37,0.744
7iQNDl6b48HkG3riOcF5rm,0.0031,0.711,0.884,1.98e-06,0.112,-4.772,0.0464,0.82
2eZbaxXxKdzY8u3ZMZVFiP,0.0242,0.835,0.723,0.000346,0.278,-6.151,0.186,0.383
7iQmjnDXYngWGsbjVnDc1U,0.921,0.553,0.429,0.135,0.115,-12.51,0.0283,0.532
3b8VDAkd3yskQaI450ne2h,0.542,0.539,0.277,1.32e-06,0.185,-14.678,0.0385,0.753
7iNUunbUksTtRaAXWVBFg0,0.133,0.846,0.885,0.0,0.325,-4.758,0.347,0.761
4M8snH7MHb4zNN44Eg0OLS,0.131,0.665,0.493,0.000612,0.109,-10.636,0.0331,0.247
3b7zzqtPTLTvtQYJk8tUyz,0.222,0.679,0.275,0.89,0.0697,-14.508,0.15,0.652
55CHeLEfn5iJ0IIkgaa4si,0.0252,0.843,0.741,0.0,0.096,-5.609,0.334,0.68
55EMDmZ0Iwnr2HvVfvFwwJ,0.836,0.405,0.399,0.0,0.254,-12.891,0.0434,0.643
6kt3fnRZ0DBK1rkGyZBgV7,0.232,0.46,0.709,7.35e-06,0.168,-9.923,0.0469,0.313
3bQmU3UGvZMsYZ13ffNyVf,0.295,0.698,0.68,0.0,0.335,-11.403,0.152,0.826
1snE820RBNNYwpqZO8ItYf,0.306,0.874,0.638,0.000108,0.164,-5.468,0.208,0.807
6ksy4agx0tbFnaAlq6yx1x,0.522,0.848,0.467,0.0,0.0981,-4.604,0.143,0.59
2eZfJAuRmYqCbu9VBUT09I,0.00371,0.628,0.64,0.0,0.116,-4.642,0.0352,0.226
4MUSUqEj9aEuJxI6BsL4f0,0.158,0.596,0.843,0.0,0.32,-6.948,0.118,0.617
14ny3vlL25p6Vix2Sb8k1b,0.106,0.795,0.597,0.0,0.113,-6.395,0.0327,0.849
5qDsS7CUDMuHheybuyaUub,0.599,0.633,0.356,0.0,0.128,-8.42,0.0857,0.242
3b3boZLiT0Q5aruT45oITP,1.11e-05,0.379,0.988,0.0264,0.077,-3.32,0.13,0.106
7iN1s7xHE4ifF5povM6A48,0.631,0.443,0.403,0.0,0.111,-8.339,0.0322,0.41
4ML8zKHATI6s31xmdQD0Qa,0.309,0.604,0.454,0.0,0.321,-8.525,0.177,0.83
55JRVOuDZzBrBwHecObTUb,0.189,0.754,0.871,0.000656,0.899,-10.872,0.0469,0.776
14e2ob5d6fW1TTn5ZlXF5N,0.007,0.698,0.647,1.88e-05,0.0836,-7.088,0.134,0.432
4MTHIKGWNTBoubzDMkXFfa,0.0179,0.635,0.614,0.000201,0.415,-7.165,0.197,0.736
6kwAbEjseqBob48jCus7Sz,0.0117,0.421,0.791,1.48e-05,0.146,-4.998,0.0496,0.499
14lyCslumg3lMiYMRwmP4u,0.00902,0.75,0.643,8.27e-06,0.056,-8.104,0.0306,0.86
3bIURKSj9RqoRPiFJN9Hlx,0.369,0.484,0.328,0.763,0.0869,-12.484,0.226,0.115
2ecvIBF7gopXpdkmZXT1HO,0.558,0.711,0.568,0.0,0.11,-5.143,0.0401,0.409
55JRsrQ7zgxWu9uT9KP00Q,0.932,0.548,0.574,3.72e-05,0.118,-8.115,0.287,0.491
3b8vIZo54D5aIHjukUCYuy,0.427,0.759,0.55,0.0,0.697,-7.402,0.0267,0.745
4MJpGGIDRwHuWoZCddIOgM,0.161,0.262,0.496,0.204,0.101,-8.35,0.0317,0.127
4MFGqdbmN23Doa9cHATo4V,0.516,0.832,0.813,0.000641,0.0656,-3.525,0.121,0.718
6kwKErBlx51eX9kWbwPjUe,0.00298,0.706,0.698,0.00375,0.116,-5.679,0.0537,0.648
5pobX21I8uZdHM8YOWItU7,0.021,0.574,0.872,2.06e-06,0.0699,-4.823,0.0515,0.202
4ML359VKhPrAkcLfBHJEVa,0.5,0.7,0.754,3.21e-05,0.84,-7.016,0.058,0.602
4MJm8JudMDPBqZgP69rE78,0.458,0.52,0.699,2e-06,0.964,-8.951,0.0493,0.688
14tRSTUUqwZs7knnDZhubY,0.728,0.409,0.219,0.0,0.348,-10.448,0.0369,0.332
6kz3FLaVhtcUECyMYR9BCR,0.601,0.371,0.75,0.0,0.482,-5.382,0.402,0.729
5q4BpnMrYEFzLO0dYODj6J,0.239,0.664,0.382,0.00749,0.0943,-9.977,0.047,0.126
5q4hfYxvlDZxia6U5Y0eh0,0.0865,0.737,0.49,0.0,0.117,-9.412,0.173,0.277
55HOjqIYabSrsIkD5dvzrC,0.303,0.38,0.724,0.0,0.921,-4.318,0.0411,0.416
5q35ZyCRkSwMZg5K9eB20v,0.243,0.406,0.564,0.856,0.359,-11.09,0.0437,0.243
4MQIDIQjNWkUvpXe5Je7TO,0.0101,0.756,0.429,0.000589,0.153,-8.079,0.0295,0.092
1sxrf3JeHRi9grLqSsPsbr,0.574,0.738,0.321,0.0,0.112,-7.459,0.157,0.667
7iaQV6plfQRead7XdleWM4,0.232,0.614,0.663,0.00318,0.297,-7.105,0.0406,0.403
6kxC1D2TDKrwPOlx23VoFS,0.569,0.567,0.647,2.17e-06,0.153,-5.475,0.469,0.755
1so46EeQYGu2ol3Jwu3JLn,0.635,0.496,0.553,0.000144,0.431,-12.638,0.0355,0.94
14p2PhJn38Af8Ov7aQeP1o,0.236,0.706,0.824,0.0,0.103,-4.469,0.0404,0.916
7icIdol09oEWvD17W6awEc,0.498,0.732,0.889,0.0,0.828,-5.204,0.0515,0.611
6l6XVeeoTe3ggya4fLY8l8,0.309,0.706,0.591,2.72e-05,0.0722,-7.383,0.0438,0.498
4MN0ZmFppiiQsPE9HQKKsH,0.000623,0.431,0.835,0.000149,0.428,-6.162,0.0392,0.303
14jUd8RethwaeDEjfDcVL4,0.994,0.881,0.364,0.951,0.256,-14.65,0.507,0.791
5q6Fabq1sHrItopagxkIgc,0.233,0.608,0.631,0.614,0.124,-7.891,0.0289,0.583
3bFC4mJkgF9HvTU1mncW7x,0.00925,0.555,0.599,0.0,0.102,-5.695,0.052,0.415
14opA23741M0TKpFjTnMTP,0.356,0.749,0.917,0.0,0.31,-4.209,0.127,0.899
1sgJZ9C9kbvukOqZAvNy50,0.12,0.639,0.601,0.0,0.206,-8.836,0.0394,0.812
55N8cxpE1QDoeaaNqUnoZ2,0.0135,0.374,0.922,0.204,0.28,-3.4,0.056,0.393
5qMnAsvgTfHMd5KQpzpnA1,0.456,0.57,0.889,0.0,0.651,-3.813,0.206,0.426
7icxmaOSMwecGbHD3RyMiG,0.0488,0.728,0.755,0.0197,0.0783,-5.735,0.268,0.622
4MagTPnkPiDuIa4P8GtW1b,0.534,0.753,0.505,2.58e-06,0.104,-7.621,0.255,0.419
1suBiMxRa1gADQSwr29lgg,0.664,0.557,0.334,0.000992,0.0859,-11.69,0.0392,0.619
2ej5aQGytuAsd5eNqB7zmG,0.000308,0.711,0.742,0.844,0.118,-4.503,0.0525,0.268
14qNHvX8h6HoynFuV0RxWS,0.222,0.687,0.584,0.00114,0.12,-7.336,0.0422,0.228
4MZOujerH1YCZD2RBQYW9z,0.0163,0.273,0.823,0.0178,0.106,-7.164,0.0525,0.532
3bS1srVDOOqGYCKcnzYwfs,0.264,0.714,0.861,6.09e-05,0.148,-6.676,0.0394,0.813
14tud1FLjpHMYHpD2c7NbO,0.000427,0.473,0.626,0.578,0.0786,-6.887,0.0288,0.172
7ijdmEGyZkTa1jN8AmBnJ9,0.262,0.695,0.873,0.0,0.157,-2.098,0.0352,0.86
1suY5lVFFjVvkeMkrzyHf9,0.968,0.413,0.236,0.839,0.106,-19.55,0.0249,0.571
5qIOUorQ9AInP9UliORgCC,0.0244,0.558,0.876,0.293,0.0971,-5.625,0.0288,0.448
6VhLpbQlPWgU11As8woUIC,0.901,0.654,0.431,0.935,0.0617,-14.438,0.0514,0.881
3euK2ZAKmgcSUtTI4bApHT,0.541,0.482,0.63,0.0,0.922,-6.588,0.0321,0.379
2P3jxtciASlxBklwVinMPm,0.549,0.686,0.413,0.00194,0.0607,-15.889,0.0658,0.966
1Z6yVA8KHSHJUwnWLZl4iJ,0.222,0.612,0.675,0.0,0.284,-5.025,0.0351,0.645
1YmTsBtaz3K6sazwsXkYWW,0.97,0.44,0.0966,0.375,0.122,-21.739,0.035,0.473
5NyFih9oWwudqYKh6SLUjc,0.181,0.519,0.772,9.63e-05,0.171,-6.333,0.0717,0.63
7MbT4I8qGntX4fMdqMQgke,0.918,0.647,0.272,1.73e-05,0.0918,-12.906,0.0916,0.339
5NwYO5OtL5LBXAYCAkqSfe,8.04e-06,0.184,0.88,0.638,0.558,-4.807,0.0663,0.316
6Vi3zrYtd2n53YUiYLTnNC,0.644,0.619,0.631,0.0,0.759,-12.295,0.0529,0.949
5Nw3HvX6k8cB7NjEkqJkij,0.772,0.675,0.654,0.0,0.483,-5.684,0.0297,0.502
5NykfmxWT7UILu4Xd9zk8F,0.000157,0.504,0.871,0.00179,0.118,-6.669,0.0436,0.601
2P2BS5z7grEIOGTvBH3Mhn,0.427,0.817,0.41,0.0,0.107,-9.323,0.65,0.81
4WHIqhrbdva5vQSrCuet3l,0.859,0.651,0.459,6.63e-05,0.105,-11.128,0.0507,0.454
3f1QsSSVPN1hNY0uP2Mdae,0.683,0.621,0.406,1.95e-05,0.119,-11.822,0.0419,0.384
5NzTHVGGg0FdSHzPvy1Kuj,0.376,0.748,0.732,0.0,0.236,-3.928,0.33,0.685
6VhuP99TE6gYNQRJIlAWFD,0.757,0.346,0.5,0.0,0.189,-6.097,0.0388,0.191
5NunX2CvtMyvZHdV1CPZsJ,0.71,0.905,0.47,2.37e-06,0.127,-11.143,0.115,0.503
5O1SK9wXzB4aIqN6Ot7RLH,0.479,0.216,0.481,0.692,0.103,-8.084,0.0344,0.124
1YwglvmMof9HZLt9JZRfaZ,0.906,0.405,0.17,0.383,0.0956,-15.135,0.0309,0.142
2P61EK6DMGyVyssLWS4fKy,0.0573,0.616,0.811,1.57e-05,0.0566,-4.804,0.0626,0.913
3eucICCnDDnB1i82k99hoy,0.604,0.564,0.477,0.0,0.0465,-11.017,0.0387,0.553
4WRSKZL0tcP4XZR0dtaVMc,0.625,0.519,0.572,0.0,0.614,-9.305,0.0718,0.73
1YyIkCcfK16V3L6usbxOXp,0.759,0.719,0.647,0.0,0.124,-7.113,0.0284,0.393
5NvOZCjZaGGGL597exlQWv,0.262,0.432,0.652,0.0,0.258,-4.969,0.0285,0.507
1YsWyCYqpA8uZaR9SfYAnY,0.396,0.502,0.724,0.0,0.111,-7.158,0.246,0.576
2P4OICZRVAQcYAV2JReRfj,0.31,0.579,0.736,0.0,0.198,-3.863,0.0527,0.613
3f3FDZajRpcLQGln7OZqdi,0.0501,0.181,0.913,0.0,0.282,-3.318,0.152,0.392
7MXVkk9YMctZqd1Srtv4MB,0.141,0.679,0.587,6.35e-06,0.137,-7.015,0.276,0.486
3ejfcz0QPyV717Vd3ta04V,0.093,0.818,0.913,3.69e-05,0.161,-3.06,0.0426,0.536
2PBcNVg8jB1e5kVkjXJyZ5,0.167,0.809,0.666,0.00829,0.0769,-4.977,0.148,0.762
2PADJK4rhdklqFLQFa5oMX,0.599,0.673,0.841,0.0,0.723,-4.968,0.0591,0.663
3eywP18g4uboz8cwdkcS4H,0.819,0.871,0.446,0.937,0.0564,-13.208,0.0715,0.305
7MQJYm0QPF2Vf0UtzKapSc,0.0654,0.715,0.85,0.0,0.413,-6.321,0.246,0.935
7MXlTgQeo3IVlMpLnZuhxc,0.016,0.656,0.884,0.0,0.144,-4.748,0.0372,0.858
1Z3QqD45wKKN6fUKBXSvcZ,0.29,0.82,0.927,0.0,0.326,-2.785,0.0854,0.867
2PBrsz6b6K06dNpgrJX1dY,0.475,0.803,0.47,0.00511,0.193,-13.735,0.0337,0.802
7MUjddD9BLGbSITRovW6Co,0.295,0.637,0.783,0.0,0.712,-4.508,0.0337,0.898
1ZASawlvF4hnNZ15hlr8Ko,0.735,0.595,0.627,0.314,0.114,-11.533,0.0336,0.123
1Ym6aMuT5bliaZMC67AmPp,0.048,0.449,0.534,0.0011,0.384,-9.493,0.0494,0.342
4WUepByoeqcedHoYhSNHRt,0.00661,0.76,0.602,0.000133,0.325,-4.871,0.0316,0.685
4WT3YEFYNeuML7XTaDgNeN,0.0242,0.514,0.624,0.93,0.0865,-5.959,0.0254,0.169
1Z1XFWR9jucE8mmxkEP7tP,0.368,0.539,0.959,0.0,0.691,-7.097,0.188,0.418
3f4fc8c8unrQeKecmUPEDR,0.1,0.14,0.478,0.000112,0.105,-10.145,0.0484,0.0412
4WJPxTsvWIdRZ9vMtqk7fj,0.901,0.51,0.453,7.49e-05,0.152,-11.172,0.0313,0.269
6Vly9VOZmMnHDDambtb32p,0.00591,0.607,0.588,9.05e-06,0.219,-6.727,0.0858,0.396
1YrU8ExqF04ygegVoOOoFU,0.00227,0.469,0.837,0.0,0.174,-3.841,0.0358,0.854
1YrnDTqvcnUKxAIeXyaEmU,0.000854,0.398,0.93,0.121,0.0874,-6.76,0.0615,0.725
5O2P9iiztwhomNh8xkR9lJ,0.859,0.672,0.52,0.0,0.115,-7.747,0.0353,0.37
2P1w5hAw6QzMV8C7ZXsdEv,0.67,0.938,0.263,0.68,0.0767,-11.527,0.166,0.365
6VjwcHNnkztQPXlnly9GD0,0.058,0.775,0.9,0.0,0.256,-3.97,0.0382,0.963
4WRrbhBfRvpdt4QomOhcHZ,0.716,0.494,0.188,0.000239,0.087,-15.452,0.0352,0.365
6VixsWAn6trrqy4RrMqqzD,0.904,0.276,0.113,0.845,0.0657,-17.24,0.0377,0.0636
5O4dyvMVJaGcxvawaCGQDy,0.141,0.982,0.399,0.0,0.109,-9.033,0.0734,0.496
6Vh03bkEfXqekWp7Y1UBRb,0.0542,0.663,0.857,0.0,0.144,-2.16,0.0544,0.931
6Vfcu5p7cPcoVImKJ4gBhI,0.594,0.677,0.868,0.0,0.0967,-4.313,0.0322,0.966
6VlnIWZ9k5XpnVdgfhTcn2,0.000545,0.489,0.934,0.0,0.328,-4.381,0.24,0.819
7MXeSAgdXXsi3BAnuOLcxb,0.7,0.565,0.766,2.35e-06,0.967,-6.118,0.0497,0.519
3f49CozMEFZzk7HLAXM5Cu,0.99,0.584,0.285,0.181,0.101,-15.238,0.0366,0.259
7MOKGeIdgQKMR794GRzIP7,0.0879,0.512,0.523,0.0,0.308,-11.01,0.396,0.323
4WHVx14MIfsZ1nIdBqMK9p,0.397,0.908,0.453,8.11e-05,0.0928,-9.813,0.123,0.678
7MPQNyAX02uIEQCRsC4sgc,0.123,0.662,0.715,1.41e-06,0.0916,-6.593,0.153,0.28
4WX6GmgSgwPuV5Izq4Ho3l,0.302,0.949,0.866,0.0156,0.425,-11.127,0.377,0.139
4WKdgb3xzbTSU7WT3kK3na,0.0179,0.696,0.432,0.0,0.142,-9.881,0.0269,0.597
7MRDg3WyBuOO2dA7mn1IYV,0.19,0.751,0.713,3.41e-06,0.301,-4.613,0.106,0.52
4WMOXnBTWj6RaOauKOxhgF,0.886,0.502,0.184,0.89,0.169,-24.668,0.0379,0.0853
7MUwJLUF7n7upt1jYTsCeG,0.364,0.493,0.449,0.0,0.3,-9.511,0.0284,0.697
2P8cFm5YqVMidA4fXJa7bk,0.279,0.635,0.587,5.23e-06,0.176,-6.245,0.383,0.852
2P5yIMu2DNeMXTyOANKS6k,0.07,0.398,0.717,0.0,0.085,-5.253,0.0398,0.487
6Vi0Ls7NH2k2DWLGilc41e,0.425,0.582,0.325,0.0,0.778,-23.782,0.0732,0.716
1YxQxV5sKZN1TgVpXl5MLA,0.954,0.613,0.146,0.0,0.0857,-11.211,0.0394,0.413
4WSVFWhml08mg4zJaGYDlc,0.742,0.314,0.151,0.234,0.0967,-14.053,0.0349,0.0544
7MX0wxRiKE9c7dmiLV3NrX,0.0187,0.742,0.757,0.0,0.305,-4.981,0.0421,0.957
6Vj5GNXyZPXZ6Hh5NASfHH,0.516,0.651,0.49,8.12e-05,0.288,-7.931,0.0291,0.644
3emWP5AGvDHFAlHlCOPiqT,0.686,0.763,0.474,0.0,0.0835,-3.584,0.0767,0.788
7Mc7JCnTPm4NyHQnR3FFtW,0.579,0.756,0.787,5.81e-06,0.267,0.04,0.466,0.491
3ek4HgBlmvkTWgfT5sTSe9,0.239,0.464,0.585,0.000157,0.133,-8.392,0.0575,0.286
2P5Hd3ghYMY5PT9yR73gR3,0.326,0.512,0.871,0.0,0.827,-5.689,0.07,0.804
1YrY0vjHWp672gt0crtj5A,0.116,0.661,0.818,0.0,0.166,-5.814,0.0557,0.772
5O7qJgtEgNj37m4j7cLgBk,0.361,0.85,0.732,0.0,0.503,-6.294,0.17,0.921
2PFnwW05Wh0MYkfZxSwfuf,0.0932,0.67,0.477,0.0,0.414,-7.774,0.0308,0.662
5O1YsYR7E1FNKlwogmY8Pk,0.00405,0.685,0.567,0.884,0.121,-8.216,0.0423,0.869
4WZfgKQ9WGPsa25rHVrL3x,0.204,0.869,0.712,0.0,0.291,-8.383,0.364,0.817
1ZHfMFfKdpFmAIAXIWK9LH,0.648,0.578,0.403,0.00791,0.239,-15.819,0.0473,0.521
5O8L4I2S4izFGDjvP7xAKv,0.0407,0.289,0.716,0.00123,0.135,-6.53,0.106,0.344
3fElupNRLRJ0tbUDahPrAb,0.0324,0.678,0.646,0.869,0.152,-9.765,0.0442,0.826
5WVWQQpBJqljbZtxo19CxS,0.385,0.731,0.515,0.00216,0.236,-7.584,0.122,0.448
3jCV9CuT2Hzazecm49uqnZ,0.358,0.701,0.477,4.49e-06,0.656,-10.71,0.0298,0.225
7m9XR7FquXLP1FewdAcNS9,0.399,0.72,0.666,0.0,0.0844,-6.914,0.328,0.383
0h9fnCSnbUgOEgibnQByFv,0.775,0.512,0.452,0.0818,0.065,-8.991,0.0292,0.235
0h7AP9PzYoHy66lm7pVEZ5,0.731,0.41,0.605,3.79e-06,0.197,-8.397,0.0345,0.653
3jQBAyQVJSl9fc6l4tsWWP,0.133,0.11,0.846,0.0215,0.172,-6.08,0.0462,0.256
5WPXi7JQsDFEOAFGC8w8JU,0.0122,0.556,0.755,0.0,0.0707,-4.404,0.0474,0.451
7mDTvYD2ieE4Q28XFziMfJ,0.755,0.408,0.397,0.67,0.112,-10.448,0.0274,0.163
3jQyCU8CDVYicDQoFC7bhS,0.0903,0.527,0.923,0.0,0.595,-4.026,0.062,0.741
0guD5C1NmCWcnKZKYkbVtb,0.231,0.576,0.887,0.11,0.951,-7.382,0.123,0.607
5WbfFTuIldjL9x7W6y5l7R,0.154,0.73,0.355,0.00155,0.117,-9.13,0.0359,0.56
0h6oF0wN1AWD1waKl979Jp,0.787,0.698,0.368,0.0,0.103,-7.651,0.0327,0.265
1dqJRtnoU6vZj23txgerYQ,0.0629,0.661,0.613,0.0,0.359,-8.599,0.0575,0.404
5WSbA7CYliGAJiZTRldTMK,0.248,0.632,0.813,0.746,0.137,-7.121,0.0691,0.937
0gwCQvjDPCTFEq9790FGdC,0.266,0.579,0.605,5.93e-06,0.0935,-5.625,0.0408,0.127
3jFxkWQ1i4ephuKK56T9ta,0.699,0.706,0.41,2.43e-05,0.074,-11.648,0.051,0.577
1dh5DUke1yHJzIF3Sa7nXC,0.302,0.648,0.521,1.01e-05,0.106,-9.062,0.0903,0.264
1djHVIsYCgar40RbndnZaZ,0.582,0.608,0.531,0.0,0.218,-7.466,0.0666,0.505
7mNd3MXArjLPeuqrcmEyrC,0.277,0.509,0.519,0.000127,0.0871,-6.999,0.0257,0.441
7mNYSfyjhIy3kts502NUmD,0.809,0.335,0.17,0.0,0.309,-15.843,0.0453,0.348
5WNKAbOTfyJA1OVYLa2WI7,0.0187,0.405,0.93,0.000216,0.356,-5.573,0.0722,0.432
1dbar1XukTbn7FQzQTqDQK,0.0741,0.646,0.648,0.0,0.215,-7.408,0.15,0.833
5WMePb6TFEQmi0SXHRKYdb,0.567,0.178,0.38,0.914,0.112,-10.677,0.0339,0.0638
3jKoe9AUTZybcprPolov2V,0.5,0.513,0.853,0.0,0.632,-5.637,0.043,0.887
3jJNg3l3NoZwQKESfr04VS,0.588,0.58,0.638,2e-05,0.129,-6.662,0.0741,0.143
1daiWH5HMrDH9I8r3LIhqb,0.12,0.904,0.776,0.0,0.121,-2.823,0.0819,0.862
0hFTdvxUbHl1CqrdZcbWtZ,0.764,0.61,0.686,6.99e-06,0.117,-5.821,0.265,0.481
0hCB0YR03f6AmQaHbwWDe8,0.0484,0.412,0.902,0.131,0.405,-11.6,0.405,0.422
1du4tPkvJfCIuVL6WMtqSs,0.00319,0.892,0.588,0.000162,0.0498,-4.287,0.11,0.753
7m8wiHGjtlJ5UQvqiCjhV5,0.0866,0.922,0.84,2.29e-06,0.0543,-1.9,0.262,0.909
5WcsxoURbNjQPQvzKpHUMn,0.498,0.316,0.554,0.0,0.0915,-6.447,0.0362,0.378
0gwSS8KUbLdACrkX6eFxxt,0.608,0.654,0.576,0.0,0.181,-8.414,0.0353,0.723
7m1XHClMNEKjDh1EinoTlo,0.138,0.564,0.797,0.0,0.0977,-2.419,0.0639,0.481
0gxiAQ9ZUDFRzp3FsbRP4V,0.603,0.652,0.399,0.0,0.344,-11.196,0.411,0.745
3jGXKzAGg5YL1oIkfsIWlT,0.271,0.945,0.421,2.26e-05,0.136,-8.289,0.0911,0.647
5WgxfuPPB3JFR2t7kcpFZG,0.964,0.658,0.0538,0.752,0.193,-22.841,0.0341,0.323
3jfZ9M23l0L7RxzYMTgBTv,0.0884,0.682,0.9,0.063,0.0685,-5.028,0.0874,0.937
1dfsPqH09vnzUWEOsN98Ex,0.211,0.766,0.651,2.51e-06,0.144,-3.546,0.0952,0.488
1dvOwoHwZB9SwvRw2Gv3nz,0.58,0.576,0.511,3.89e-05,0.261,-7.006,0.0315,0.957
7mLJCqGxCPj1P2LnysJYha,0.622,0.436,0.424,0.678,0.0914,-10.284,0.0277,0.23
0gyqOGGJzm5zYnAh7bACpI,0.807,0.392,0.33,0.0,0.234,-13.609,0.0329,0.511
1daDRI9ahBonbWD8YcxOIB,0.0981,0.672,0.642,0.0,0.1,-4.035,0.0313,0.494
5WQUAcyo9Gr1ao3UGv8GyN,0.456,0.425,0.495,0.00247,0.111,-8.958,0.0321,0.222
5WhopL3cBWYfCfWP85nmGO,0.57,0.492,0.888,0.0,0.606,-4.088,0.0448,0.858
5WRdonm8caliL2JA6fT2fL,0.048,0.582,0.813,0.552,0.408,-7.038,0.0318,0.108
1dwJ0toXevD9Stcuuq6Jyg,0.00146,0.3,0.927,0.000217,0.11,-5.953,0.152,0.431
7mT0dfFa2xaBojcdtkIa8B,0.122,0.599,0.758,0.00127,0.473,-6.73,0.178,0.401
3jTyFoGeD3DTu9cnnctMWN,0.0906,0.728,0.527,0.0,0.0861,-6.347,0.091,0.333
7mDgx8aONzvoKw0Ckx3wF7,0.505,0.461,0.457,5.79e-06,0.116,-8.323,0.0252,0.351
7mUbWcWPImNVcLcNewe2Dy,0.298,0.517,0.733,0.0253,0.101,-7.32,0.0452,0.385
7m152HAOwXAVINMeAWeIAH,0.131,0.801,0.562,0.0,0.0762,-7.414,0.427,0.3
1dwBH7APyONH2Gq0v39Dnn,0.418,0.856,0.738,5.51e-05,0.0856,-4.487,0.0624,0.585
1dv8qeBPtLAli7J3xNeTDR,0.336,0.566,0.523,0.0,0.0747,-5.538,0.136,0.321
0hAMkY2kwdXPPDfQ1e3BmJ,0.00328,0.522,0.889,0.0,0.345,-4.137,0.0461,0.852
0gtvktvlWNbT8BFgx196ov,0.0484,0.489,0.519,0.539,0.111,-5.828,0.0311,0.14
7mGWyCWNG6YawxdstjupbQ,0.00262,0.787,0.806,0.373,0.132,-4.885,0.0734,0.5
1daFcmkDEXxCNZIBINQ3Ui,0.455,0.562,0.412,0.0,0.127,-6.351,0.0725,0.474
7m6w9ijsXoXhYoyeAbA5Oy,0.00335,0.425,0.75,0.0,0.115,-4.796,0.0293,0.266
1dPkrVL0fXxNOhTmZk08rd,0.0998,0.485,0.931,1.47e-05,0.199,-10.343,0.0547,0.397
3jcw3xe2YsP5IlMwaahetO,0.301,0.568,0.558,0.0,0.255,-9.551,0.0842,0.401
3jHsNUej99xBE7TX3fg1xD,0.689,0.522,0.822,0.0,0.887,-6.748,0.056,0.639
1dekgAFF9uTCqLsklDaCWb,0.00181,0.482,0.907,0.0534,0.152,-7.014,0.0414,0.292
5WVsfMt8jKVuSGOr4iBFDu,0.619,0.679,0.301,1.49e-05,0.145,-2.876,0.155,0.543
0hFCZtFDfaPXgwEWY8AQKn,0.507,0.606,0.659,0.0,0.096,-5.861,0.0378,0.793
